103.131.71.137 - - [16/Aug/2024:00:00:18 +0000] "GET /como-ser-buena-persona/ HTTP/1.1" 200 20895 "-" "Mozilla/5.0 (compatible; coccocbot-web/1.0; +http://help.coccoc.com/searchengine)"
144.126.135.200 - - [16/Aug/2024:00:13:42 +0000] "GET /wp-content/plugins/include.php HTTP/1.1" 404 72360 "-" "Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
5.161.208.36 - - [16/Aug/2024:00:13:46 +0000] "POST /wp-load.php?369aa0=95878 HTTP/1.0" 200 70140 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.97 Safari/537.36"
52.167.144.18 - - [16/Aug/2024:00:13:55 +0000] "GET /htm-24783/poxet-60.htm HTTP/1.1" 404 55267 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
189.28.81.219 - - [16/Aug/2024:00:14:35 +0000] "GET /que-es-servicio-comunitario/ HTTP/1.1" 200 97266 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
5.255.231.41 - - [16/Aug/2024:00:14:46 +0000] "GET /area/caritas-de-monterrey/page/9/ HTTP/1.1" 200 81062 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
136.226.0.252 - - [16/Aug/2024:00:15:35 +0000] "GET /actos-de-caridad-practicar-vida-diaria/ HTTP/1.1" 200 21326 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
179.7.82.161 - - [16/Aug/2024:00:15:36 +0000] "GET /maestro-jesus/ HTTP/1.1" 200 21038 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
52.167.144.236 - - [16/Aug/2024:00:15:55 +0000] "GET /Escapes-y-sistemas-de-escape-223467/ HTTP/1.1" 404 55281 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
52.167.144.236 - - [16/Aug/2024:00:15:56 +0000] "GET /Intercambiadores-de-calor/Kit-Rojose-adapta-a-Subaru-Impreza-Sti/472432/members HTTP/1.1" 404 72605 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
5.255.231.179 - - [16/Aug/2024:00:15:56 +0000] "GET /retiro-parcial-por-desempleo-como-tramitar/ HTTP/1.1" 200 20938 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
193.186.4.213 - - [16/Aug/2024:00:16:04 +0000] "GET /virtudes-del-espiritu-santo/ HTTP/1.1" 200 20522 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
66.249.65.69 - - [16/Aug/2024:00:16:35 +0000] "GET /causas-y-consecuencias-pobreza-mexico/M HTTP/1.1" 301 409 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
201.164.62.62 - - [16/Aug/2024:00:17:09 +0000] "GET /favicon.ico HTTP/1.1" 302 605 "https://www.caritas.org.mx/wp-content/uploads/2018/06/Directorio-Instituciones-beneficiadas-BA-2017.pdf" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
188.132.148.7 - - [16/Aug/2024:00:19:28 +0000] "POST /wp-login.php HTTP/1.0" 403 531 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
66.249.65.70 - - [16/Aug/2024:00:19:36 +0000] "GET /importancia-del- HTTP/1.1" 301 424 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.71 - - [16/Aug/2024:00:19:37 +0000] "GET /importancia-del-amor-de-papa/ HTTP/1.1" 200 95818 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
51.222.253.13 - - [16/Aug/2024:00:20:16 +0000] "GET /area/bazar-caritas/ HTTP/1.1" 200 15672 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
52.167.144.16 - - [16/Aug/2024:00:20:34 +0000] "GET /79842/facebook.html HTTP/1.1" 404 55264 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
69.171.231.10 - - [16/Aug/2024:00:21:25 +0000] "GET /media/wysiwyg/principal1.jpg HTTP/1.1" 404 72310 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
17.241.227.64 - - [16/Aug/2024:00:23:25 +0000] "GET /ejemplos-de-beneficencia/ HTTP/1.1" 200 21516 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
72.14.201.212 - - [16/Aug/2024:00:24:04 +0000] "GET /enfermedades-de-la-vista/ HTTP/1.1" 200 98583 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
193.186.4.212 - - [16/Aug/2024:00:24:05 +0000] "GET /clinica-caritas-servicios-de-salud/ HTTP/1.1" 200 21194 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
193.186.4.212 - - [16/Aug/2024:00:24:53 +0000] "GET /posada-hogar-necesitados/ HTTP/1.1" 200 20700 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36"
54.236.1.13 - - [16/Aug/2024:00:26:59 +0000] "GET /donaciones-de-ropa-que-pasos-debes-seguir/ HTTP/1.1" 301 430 "-" "Mozilla/5.0 (compatible; Pinterestbot/1.0; +http://www.pinterest.com/bot.html)"
54.236.1.13 - - [16/Aug/2024:00:26:59 +0000] "GET /donaciones-ropa-pasos-debes-seguir/ HTTP/1.1" 200 95922 "-" "Mozilla/5.0 (compatible; Pinterestbot/1.0; +http://www.pinterest.com/bot.html)"
69.171.249.12 - - [16/Aug/2024:00:27:22 +0000] "GET /como-funciona-el-banco-de-alimentos-de-caritas/ HTTP/1.1" 301 419 "-" "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
66.249.65.69 - - [16/Aug/2024:00:27:29 +0000] "GET /kozulineup-daihan/en HTTP/1.1" 301 443 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
69.171.249.12 - - [16/Aug/2024:00:27:29 +0000] "GET /banco-alimentos-caritas/ HTTP/1.1" 200 20927 "-" "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
40.77.167.28 - - [16/Aug/2024:00:27:35 +0000] "GET /tipos-cancer-mas-comunes-mundo/ HTTP/1.1" 200 99420 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
5.161.116.114 - - [16/Aug/2024:00:28:53 +0000] "POST /wp-load.php?1d49fb=61415 HTTP/1.0" 200 68360 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.97 Safari/537.36"
17.241.75.122 - - [16/Aug/2024:00:29:11 +0000] "GET /Barras-luminosas/48-pulgadas-132-LED-azotea-estrobosc%C3%B3pica-luz-barra-techo/224721/ HTTP/1.1" 404 72605 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
181.105.115.88 - - [16/Aug/2024:00:29:56 +0000] "GET /derecho-vida-digna HTTP/1.1" 301 465 "-" "WhatsApp/2.23.20.0"
45.119.84.18 - - [16/Aug/2024:00:29:58 +0000] "POST /wp-login.php HTTP/1.0" 403 532 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
35.204.172.12 - - [16/Aug/2024:00:30:32 +0000] "POST /wp-login.php HTTP/1.0" 403 530 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
207.148.2.58 - - [16/Aug/2024:00:33:41 +0000] "POST /wp-cron.php?doing_wp_cron=1723768421.3580400943756103515625 HTTP/1.0" 200 282 "-" "WordPress/6.3.5; https://www.caritas.org.mx"
131.178.102.176 - - [16/Aug/2024:00:33:41 +0000] "POST /voluntariado/ HTTP/1.0" 200 714 "https://www.caritas.org.mx/voluntariado/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
135.181.79.106 - - [16/Aug/2024:00:35:04 +0000] "GET /%25filename%25drugs/category/886 HTTP/1.1" 404 72335 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"
135.181.79.106 - - [16/Aug/2024:00:35:07 +0000] "GET /%25filename%25drugs/category/887/page:5 HTTP/1.1" 404 72370 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"
135.181.79.106 - - [16/Aug/2024:00:35:10 +0000] "GET /%25filename%25drugs/category/888 HTTP/1.1" 404 72335 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"
135.181.79.106 - - [16/Aug/2024:00:35:13 +0000] "GET /%25filename%25drugs/index/GENTAMICIN%20SULFATE,%20DEXAMETHASONE%20SODIUM%20PHOSPHATE HTTP/1.1" 404 72590 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"
135.181.79.106 - - [16/Aug/2024:00:35:15 +0000] "GET /%25filename%25drugs/index/SULFACETAMIDE%20SODIUM,%20PREDNISOLONE%20ACETATE HTTP/1.1" 404 72545 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"
135.181.79.106 - - [16/Aug/2024:00:35:19 +0000] "GET /comision-de-transparencia-y-acceso-a-la-informacion-del-estado-de-nuevo-leon/%25filename%25nav-tab-license HTTP/1.1" 404 55352 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"
173.252.83.24 - - [16/Aug/2024:00:35:20 +0000] "GET /cuales-son-los-cuidados-paliativos/ HTTP/1.1" 200 96976 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
141.94.194.132 - - [16/Aug/2024:00:35:24 +0000] "GET /rss HTTP/1.1" 301 456 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36"
141.94.194.132 - - [16/Aug/2024:00:35:24 +0000] "GET /feed/ HTTP/1.0" 200 70618 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36"
66.249.65.70 - - [16/Aug/2024:00:35:30 +0000] "GET /que-es-prevencion-de-la-salud/feed/ HTTP/1.0" 200 1589 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.70 - - [16/Aug/2024:00:35:31 +0000] "GET /author/redaccion/page/35/ HTTP/1.1" 200 62856 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
51.222.253.10 - - [16/Aug/2024:00:36:10 +0000] "GET /alimentos-sustentables/ HTTP/1.1" 200 97345 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
66.249.65.64 - - [16/Aug/2024:00:36:58 +0000] "GET /Refrigeraci%C3%B3n-del-motor-379524/ HTTP/1.1" 404 55245 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.69 - - [16/Aug/2024:00:38:00 +0000] "GET /causas-y-consecuencias- HTTP/1.1" 301 433 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
207.148.2.58 - - [16/Aug/2024:00:38:19 +0000] "POST /wp-cron.php?doing_wp_cron=1723768699.1499800682067871093750 HTTP/1.0" 200 282 "-" "WordPress/6.3.5; https://www.caritas.org.mx"
66.249.65.64 - - [16/Aug/2024:00:38:18 +0000] "GET /Motor:-piezas-y-accesorios-10704/ HTTP/1.1" 404 55237 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
17.241.75.252 - - [16/Aug/2024:00:40:39 +0000] "GET /ayuda-migrantes-nl/ HTTP/1.1" 200 93464 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
187.137.96.203 - - [16/Aug/2024:00:45:52 +0000] "GET /terapia-nutricional/ HTTP/1.1" 200 95468 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
